10247	운송장비·부품	1227.00	3.56	69.28	9.52	183050	010620	HD현대미포
10248	화학	316.00	1.22	12.63	9.74	3990	010640	진양폴리
10249	기계·장비	269.00	0.89	21.00	4.28	5650	010660	화천기계
10250	운송장비·부품	834.00	0.58	5.56	22.05	8530	010690	화신
10251	운송장비·부품	316.00	0.79	48.69	19.15	5210	010770	평화홀딩스
10252	비금속	61.00	0.48	-4.39	0.55	21550	010780	아이에스동서
10253	금속	224.00	2.95	17.21	17.33	3855	010820	퍼스텍
10254	화학	-382.00	0.84	-37.92	-2.05	62800	010950	S-Oil
10255	건설	228.00	0.37	16.64	10.09	3495	010960	삼호개발
10256	제약	-110.00	2.36	-4.29	-43.65	2615	011000	진원생명과학
10257	제약	53.00	0.74	33.71	3.03	6000	011040	경동제약
10258	전기·전자	3617.00	0.68	8.12	6.38	154200	011070	LG이노텍
10259	섬유·의류	-64.00	1.21	-8.77	-30.54	1105	011080	형지I&C
10260	제조	26.00	0.92	10.31	14.22	660	011090	에넥스
10261	음식료·담배	6.00	1.32	21.98	1.10	3055	011150	CJ씨푸드
10262	화학	-4461.00	0.20	-1.68	-5.31	67000	011170	롯데케미칼
10263	운송·창고	840.00	0.76	5.57	10.60	23900	011200	HMM
10264	운송장비·부품	3521.00	0.35	10.84	10.60	48000	011210	현대위아
10265	전기·전자	-130.00	6.32	-12.95	-59.49	5930	011230	삼화전자
10266	종이·목재	-60.00	0.48	-6.88	-5.48	2155	011280	태림포장
10267	섬유·의류	-5.00	1.95	-1.52	-7.17	461	011300	성안머티리얼스
10268	운송장비·부품	114.00	0.61	9.81	7.06	3915	011320	유니크
10269	섬유·의류	-106.00	1.00	-13.20	-7.68	1399	011330	유니켐
10270	건설	81.00	0.17	4.77	6.17	911	011370	서한
10271	비금속	-405.00	0.80	-38.36	-1.31	99500	011390	부산산업
10272	오락·문화	105.00	1.08	23.43	4.21	2460	011420	갤럭시아에스엠
10273	화학	287.00	1.44	53.10	2.74	15240	011500	한농화성
10274	건설	866.00	0.55	3.84	15.00	12760	011560	세보엠이씨
10275	전기·전자	180.00	1.19	19.61	6.25	3530	011690	와이투솔루션
10276	기계·장비	7.00	1.39	-257.33	1.08	3860	011700	한신기계
10277	유통	1804.00	0.54	2.98	14.48	27300	011760	현대코퍼레이션
10278	화학	4132.00	0.60	10.57	8.24	119700	011780	금호석유화학
10279	화학	-2770.00	2.89	-9.27	-36.46	108600	011790	SKC
10280	유통	-160.00	1.99	-2.49	-39.64	3530	011810	STX
10281	전기·전자	-34.00	1.32	-22.65	-12.07	1540	011930	신성이엔지
10282	IT 서비스	106.00	0.72	3.30	21.10	1514	012030	DB
10283	금속	11.00	0.21	-7.75	2.29	597	012160	영흥
10284	오락·문화	-202.00	1.65	-4.30	-44.14	3105	012170	아센디오
10285	기계·장비	7.00	0.75	-0.68	1.47	1468	012200	계양전기
10286	운송장비·부품	167.00	0.59	5.13	12.32	857	012280	영화금속
10287	금융	1732.00	0.32	7.31	3.40	67000	012320	경동인베스트
10288	운송장비·부품	11086.00	0.60	6.89	8.90	299500	012330	현대모비스
10289	운송장비·부품	-18.00	1.17	-4.59	-14.46	592	012340	뉴인텍
10290	운송장비·부품	1899.00	7.44	17.45	7.76	819000	012450	한화에어로스페이스
10291	IT 서비스	406.00	3.83	40.60	9.54	75800	012510	더존비즈온
10292	화학	60.00	0.58	9.10	4.19	3350	012610	경인양행
10293	금속	482.00	0.21	5.13	5.28	7760	012620	원일특강
10294	금융	1178.00	0.49	9.33	10.55	22850	012630	HDC
10295	종이·목재	34.00	1.24	80.29	1.53	2730	012690	모나리자
10296	유통	-166.00	0.31	13.63	-4.24	4975	012700	리드코프
10297	일반서비스	1106.00	1.47	15.12	10.27	70300	012750	에스원
10298	제약	1193.00	0.55	5.68	10.16	6780	012790	신일제약
10299	금속	38.00	0.45	29.69	4.94	1425	012800	대창
10300	운송장비·부품	70.00	0.50	6.94	9.13	1499	012860	모베이스전자
10301	유통	121.00	0.65	9.74	6.90	1179	013000	세우글로벌
10302	금속	938.00	0.84	7.92	10.80	29450	013030	하이록코리아
10303	건설	64.00	0.25	14.46	2.21	2920	013120	동원개발
10304	운송장비·부품	-8.00	0.34	6.00	-0.39	2880	013310	아진산업
10305	건설	13.00	1.47	-1.70	4.39	1814	013360	일성건설
10306	운송장비·부품	339.00	0.49	3.93	29.54	2095	013520	화승코퍼레이션
10307	금융	293.00	0.31	5.64	7.97	4715	013570	디와이
10308	건설	1771.00	0.22	3.90	7.41	20700	013580	계룡건설
10309	건설	42.00	0.70	-2.57	10.62	1118	013700	까뮤이앤씨
10310	운송장비·부품	-28.00	0.87	-3.40	-9.29	1106	013720	THE CUBE&
10311	운송장비·부품	146.00	0.28	5.04	4.07	4060	013870	지엠비코리아
10312	제조	838.00	0.60	-60.69	10.95	18390	013890	지누스
10313	유통	36.00	1.00	16.87	2.86	5720	013990	아가방컴퍼니
10314	유통	-457.00	0.33	-1.86	-30.38	2175	014100	메디앙스
10315	운송·창고	-472.00	0.43	2.53	-23.91	3530	014130	한익스프레스
10316	유통	18.00	0.51	20.17	2.32	1533	014190	원익큐브
10317	운송장비·부품	-957.00	0.60	-6.31	-9.12	6040	014200	광림
10318	금속	10.00	0.34	25.68	0.30	4725	014280	금강공업
10319	화학	177.00	0.49	4.02	7.80	4535	014440	영보화학
10320		4.00	0.56	9.08	0.63	1743	014470	부방
10321	화학	52.00	0.58	13.57	3.57	3500	014530	극동유화
10322	제약	272.00	0.66	17.65	3.86	4800	014570	고려제약
10323	비금속	233.00	0.62	4.90	11.90	4860	014580	태경비케이
10324	금속	329.00	1.52	20.34	7.05	29250	014620	성광벤드
10325	화학	3211.00	1.92	15.71	14.82	170000	014680	한솔케미칼
10326	음식료·담배	241.00	0.66	13.19	6.97	9050	014710	사조씨푸드
10327	건설	72.00	0.27	6.01	2.84	2745	014790	HL D&I
10328	화학	362.00	1.14	13.11	5.10	32450	014820	동원시스템즈
10329	화학	3295.00	0.63	8.42	8.77	94800	014830	유니드
10330	전기·전자	37.00	0.66	10.46	8.36	1224	014910	성문전자
10331	기계·장비	152.00	2.24	9.56	24.84	5470	014940	오리엔탈정공
10332	종이·목재	66.00	2.08	-18.68	7.70	7340	014970	삼륭물산
10333	섬유·의류	-24.00	2.77	-77.50	-19.49	1395	014990	인디에프
10334	부동산	-115.00	0.86	-6.82	-12.39	784	015020	이스타코
10335	운송장비·부품	332.00	0.53	4.95	12.56	5820	015230	대창단조
10336	전기·전자	-86.00	0.73	-1.86	-64.70	427	015260	에이엔피
10337	일반서비스	3297.00	0.66	11.90	16.48	57600	015360	INVENI
10338	기계·장비	15.00	0.96	51.50	10.88	515	015590	DKME
10339	전기·전자	137.00	0.59	31.20	1.94	4275	015710	코콤
10340	운송장비·부품	498.00	0.32	3.46	10.37	6050	015750	성우하이텍
10341	전기·가스	3627.00	0.57	6.55	22.75	35650	015760	한국전력
10342	금융	269.00	0.58	12.36	11.40	5650	015860	일진홀딩스
10343	화학	100.00	0.48	7.71	3.84	5380	015890	태경산업
10344	섬유·의류	359.00	0.31	5.35	5.99	1922	016090	대현
10345	종이·목재	-104.00	1.31	-15.69	-22.02	2620	016100	리더스코스메틱
10346	건설	485.00	0.20	-1.55	2.22	16730	016250	SGC E&C
10347	증권	10068.00	0.88	7.14	12.89	71900	016360	삼성증권
10348	금속	464.00	0.33	4.88	9.43	6500	016380	KG스틸
10349	섬유·의류	-123.00	0.35	39.91	-3.93	4550	016450	한세예스24홀딩스
10350	제약	275.00	0.61	10.06	5.45	12650	016580	환인제약
10351	종이·목재	172.00	0.80	14.98	4.73	13060	016590	신대양제지
10352	금융	10.00	0.37	29.30	1.30	293	016600	큐캐피탈
10353	증권	435.00	0.34	6.98	7.19	8240	016610	DB증권
10354	유통	28.00	0.41	6.08	0.89	5120	016670	디모아
10355	일반서비스	1173.00	0.37	5.09	16.91	10160	016710	대성홀딩스
10356	운송장비·부품	394.00	0.44	6.73	20.69	3360	016740	두올
10357	음식료·담배	151.00	2.11	6.58	340.50	994	016790	현대사료
10358	제조	404.00	0.80	10.80	3.26	44800	016800	퍼시스
10359	일반서비스	1010.00	2.92	73.03	246.08	2775	016880	웅진
10360	유통	5.00	0.48	27.04	0.69	1325	016920	카스
10361	건설	474.00	0.31	6.09	5.30	2885	017000	신원종합개발
10362	전기·전자	-997.00	1.21	-2.07	-44.30	2060	017040	광명전기
10363	제약	-57.00	0.57	-18.67	-8.06	1662	017180	명문제약
10364	전기·전자	-36.00	0.52	9.49	-3.82	1044	017250	인터엠
10365	기계·장비	293.00	1.06	4.32	16.27	7990	017370	우신시스템
10366	전기·가스	5067.00	0.26	8.76	9.19	59400	017390	서울가스
10367	금속	351.00	0.37	13.02	2.83	4570	017480	삼현철강
10368	금속	307.00	1.49	24.98	6.10	7670	017510	세명전기
10369	기계·장비	51.00	0.61	12.23	6.81	1810	017550	수산세보틱스
10370	종이·목재	386.00	0.24	5.04	5.05	7410	017650	대림제지
10371	통신	1697.00	1.05	9.91	12.40	57600	017670	SK텔레콤
10372	기계·장비	911.00	2.35	17.71	11.90	83000	017800	현대엘리베이터
10373	음식료·담배	-46.00	1.50	13.39	-2.34	12440	017810	풀무원
10374	화학	355.00	1.73	-53.07	8.81	27650	017860	DS단석
10375	화학	369.00	0.43	9.07	6.23	10300	017890	한국알콜
10376	전기·전자	41.00	0.45	11.07	4.00	2015	017900	광전자
10377	유통	8374.00	0.36	9.57	13.65	87700	017940	E1
10378	금속	421.00	2.48	61.25	18.16	23950	017960	한국카본
10379	기계·장비	-20.00	4.20	-11.55	-21.21	1652	018000	유니슨
10380	음식료·담배	590.00	1.46	12.33	18.43	19090	018120	진로발효
10381	화학	193.00	1.02	10.22	5.17	16480	018250	애경산업
10382	IT 서비스	2733.00	1.37	16.94	9.06	165700	018260	삼성에스디에스
10383	화학	623.00	5.32	12.87	37.27	35250	018290	브이티
10384	금속	150.00	0.50	4.42	1.37	22050	018310	삼목에스폼
10385	금속	87.00	0.98	17.77	5.62	1546	018470	조일알미늄
10386	운송장비·부품	453.00	0.51	3.20	17.68	1451	018500	동원금속
10387	제약	12.00	1.01	-5.34	4.93	967	018620	우진비앤지
10388	유통	9479.00	0.97	14.81	12.74	287000	018670	SK가스
10389	제약	146.00	0.98	23.01	4.31	3360	018680	서울제약
10390	유통	60.00	1.42	-3.28	27.96	1247	018700	바른손
10391	기계·장비	-35.00	0.79	-4.94	-3.35	3340	018880	한온시스템
10392	유통	187.00	0.37	-8.99	11.87	2355	019010	베뉴지
10393	제약	-23.00	3.02	-52.15	-2.01	14550	019170	신풍제약
10394	전기·전자	222.00	0.36	1.66	10.80	2940	019180	티에이치엔
10395	금속	116.00	0.57	13.36	4.31	6040	019210	와이지-원
10396	금속	582.00	0.39	11.77	6.06	15070	019440	세아특수강
10397	전기·전자	-65.00	1.73	-0.64	-74.41	673	019490	엑시큐어하이트론
10398	운송장비·부품	622.00	0.39	2.67	21.87	4450	019540	일지테크
10399	금융	70.00	0.93	11.37	8.64	796	019550	SBI인베스트먼트
10400	금융	-5.00	0.54	-77.50	-3.39	310	019570	플루토스
10401	금융	-33.00	5.19	-3.25	-25.89	2765	019590	에스유앤피
10402	유통	48.00	2.60	52.08	5.11	2500	019660	글로본
10403	일반서비스	2.00	0.57	394.17	0.24	2365	019680	대교
10404	기계·장비	805.00	0.51	4.97	10.65	4000	019770	서연탑메탈
10405	기계·장비	-13.00	1.59	128.89	-1.19	6960	019990	에너토크
10406	섬유·의류	817.00	0.28	9.03	5.22	17100	020000	한섬
10407	IT 서비스	52.00	0.73	-19.20	3.86	3935	020120	키다리스튜디오
10408	전기·전자	-964.00	0.81	170.44	-12.16	23350	020150	롯데에너지머티리얼즈
10409	IT 서비스	149.00	1.11	7.54	15.66	1123	020180	대신정보통신
10410	금속	-1826.00	0.42	-3.31	-11.85	6040	020400	대동금속
10411	운송·창고	609.00	2.25	-1.91	52.50	9800	020560	아시아나항공
10412	일반서비스	88.00	0.49	2.64	4.54	4015	020710	시공테크
10413	전기·전자	-25.00	1.50	9.36	-14.75	1030	020760	일진디스플
10414	금속	-25.00	0.60	-2.38	-5.44	1368	021040	대호특수강
10415	금속	29.00	0.42	1.31	3.62	1362	021050	서원
10416	금융	226.00	0.67	11.75	6.03	2655	021080	에이티넘인베스트
10417	일반서비스	1909.00	2.22	12.92	17.49	99000	021240	코웨이
10418	건설	746.00	0.23	7.48	3.34	5580	021320	KCC건설
10419	화학	149.00	0.44	4.33	10.24	2565	021650	한국큐빅
10420	운송장비·부품	3117.00	0.20	2.15	6.83	11910	021820	세원정공
10421	금융	-63.00	1.15	-6.14	-17.07	387	021880	메이슨캐피탈
10422	일반서비스	142.00	7.09	42.23	16.29	24450	022100	포스코DX
10423	화학	-30.00	0.48	-24.78	-6.30	917	022220	티케이지애강
10424	운송장비·부품	331.00	0.42	7.90	5.37	2615	023000	삼원강재
10425	음식료·담배	343.00	0.55	-12.63	15.58	5330	023150	MH에탄올
10426	금속	385.00	0.90	11.59	7.19	19640	023160	태광
10427	일반서비스	569.00	0.37	9.40	3.97	5350	023350	한국종합기술
10428	비금속	124.00	0.31	-4.98	4.33	3715	023410	유진기업
10429	금속	-46.00	2.62	-4.79	-23.94	1949	023440	제이스코홀딩스
10430	화학	1918.00	2.20	18.07	12.72	34650	023450	동남합성
10431	금융	-25.00	-0.13	-0.01	0.00	39	023460	CNH
10432	유통	572.00	0.14	-2.25	0.42	77100	023530	롯데쇼핑
10433	IT 서비스	2276.00	0.58	4.68	14.03	37150	023590	다우기술
10434	종이·목재	415.00	0.29	5.08	4.67	10210	023600	삼보판지
10435	금융	70.00	0.35	2.95	13.00	759	023760	한국캐피탈
10436	IT 서비스	-787.00	1.47	-4.07	-30.67	3205	023770	플레이위드
10437	금속	-247.00	1.06	-3.55	-28.53	876	023790	동일스틸럭스
10438	운송장비·부품	760.00	0.44	9.47	21.70	6080	023800	인지컨트롤스
10439	운송장비·부품	267.00	0.48	25.49	8.56	5940	023810	인팩
10440	음식료·담배	238.00	0.72	14.66	7.34	9370	023900	풍국주정
10441	제약	5627.00	0.67	5.58	12.89	31400	023910	대한약품
10442	건설	-42.00	0.99	12.26	-13.07	1300	023960	에쓰씨엔지니어링
10443	유통	41.00	2.36	305.12	0.79	12510	024060	흥구석유
10444	화학	-20.00	0.36	-1.33	-1.42	2070	024070	WISCOM
10445	금속	1655.00	0.58	8.50	7.54	14070	024090	디씨엠
10446	금융	1014.00	0.44	5.70	9.52	18900	024110	기업은행
10447	운송장비·부품	6.00	0.34	13.71	0.24	3510	024120	KB오토시스
10448	금융	11.00	0.95	24.02	0.25	16600	024720	콜마홀딩스
10449	운송장비·부품	34.00	0.54	11.50	3.32	2185	024740	한일단조
10450	운송·창고	286.00	0.22	1.92	8.81	2955	024800	유성티엔에스
10451	운송장비·부품	2631.00	0.21	3.66	5.95	9640	024830	세원물산
10452	금속	-12.00	0.58	89.57	-1.41	2060	024840	KBI메탈
10453	전기·전자	-65.00	1.09	-15.41	-15.60	1849	024850	HLB이노베이션
10454	금속	410.00	0.42	4.67	14.54	4840	024880	케이피에프
10455	화학	-18.00	0.88	-3.09	-7.29	908	024890	대원화성
10456	운송장비·부품	101.00	0.80	5.03	12.24	2600	024900	디와이덕양
10457	운송장비·부품	40.00	0.46	21.52	4.37	1700	024910	경창산업
10458	유통	84.00	0.96	30.06	6.76	4780	024940	PN풍년
10459	유통	113.00	0.57	-642.14	6.43	4495	024950	삼천리자전거
10460	화학	707.00	0.34	3.70	1.99	49100	025000	KPX케미칼
10461	전기·전자	65.00	3.74	22.63	13.45	7220	025320	시노펙스
10462	전기·전자	36.00	0.46	-11.15	8.64	803	025440	DH오토웨어
10463	유통	218.00	0.32	5.79	7.82	3670	025530	SJM홀딩스
10464	전기·전자	2603.00	0.63	4.81	10.04	65700	025540	한국단자
10465	금속	-49.00	0.69	-67.55	-4.04	3580	025550	한국선재
10466	의료·정밀기기	2.00	0.36	4.08	0.35	665	025560	미래산업
10467	화학	-527.00	1.13	-3.52	-33.19	7460	025620	제이준코스메틱
10468	종이·목재	8.00	0.48	-3.53	2.06	741	025750	한솔홈데코
10469	통신	229.00	1.13	8.36	11.14	9730	025770	한국정보통신
10470	금속	377.00	1.27	13.71	9.61	5170	025820	이구산업
10471	화학	289.00	0.73	15.63	10.72	7910	025860	남해화학
10472	유통	-188.00	1.41	204.67	-17.71	6140	025870	신라에스지
10473	음식료·담배	130.00	0.64	6.86	12.13	2805	025880	케이씨피드
10474	기계·장비	67.00	0.60	27.88	2.27	1868	025890	한국주강
10475	종이·목재	-390.00	0.51	-37.04	-9.12	9000	025900	동화기업
10476	건설	357.00	2.00	65.97	3.07	23550	025950	동신건설
10477	일반서비스	-70.00	1.21	-28.27	-3.56	9640	025980	아난티
10478	기타제조	-91.00	1.06	-35.22	-3.58	3205	026040	제이에스티나
10479	건설	946.00	1.21	27.93	57.18	7430	026150	특수건설
10480	금융	-106.00	1.65	47.86	-7.35	10720	026890	스틱인베스트먼트
10481	금속	-259.00	0.74	6.24	-27.70	2870	026910	광진실업
10482	금속	117.00	0.36	20.17	1.77	2360	026940	부국철강
10483	유통	440.00	1.77	19.21	10.50	30300	026960	동서
10484	전기·전자	-60.00	1.19	-6.62	-142.91	258	027040	서울전자통신
10485	화학	-8.00	1.05	131.90	-1.40	2770	027050	코리아나
10486	금융	5.00	1.09	34.64	0.92	2390	027360	아주IB투자
10487	금융	52.00	0.24	4.46	1.14	4295	027410	BGF
10488	화학	-41.00	0.98	-5.23	-19.30	958	027580	상보
10489	음식료·담배	45.00	0.56	37.29	7.72	1305	027710	팜스토리
10490	음식료·담배	-60.00	1.41	-5.35	-38.22	921	027740	마니커
10491	금융	256.00	1.03	7.35	15.07	1882	027830	대성창투
10492	종이·목재	16.00	0.35	37.05	2.79	815	027970	한국제지
10493	일반서비스	768.00	1.07	6.01	14.14	23200	028050	삼성E&A
10494	IT 서비스	-548.00	0.39	-1.26	-53.43	2140	028080	휴맥스홀딩스
10495	건설	214.00	0.97	20.48	5.04	16730	028100	동아지질
10496	유통	4200.00	0.90	13.16	9.30	161600	028260	삼성물산
10497	제약	-489.00	11.20	-71.01	-47.11	49850	028300	HLB
10498	운송·창고	135.00	0.37	7.70	5.11	3865	028670	팬오션
10499	의료·정밀기기	1682.00	0.43	7.29	11.68	25000	029460	케이씨
10500	전기·전자	-737.00	0.57	1.16	-76.22	2405	029480	광무
10501	전기·전자	1294.00	0.46	7.07	4.90	51300	029530	신도리코
10502	금융	5736.00	0.67	8.96	8.00	51400	029780	삼성카드
10503	일반서비스	246.00	1.35	11.36	7.98	20500	030000	제일기획
10504	IT 서비스	320.00	2.37	13.24	18.67	16780	030190	NICE평가정보
10505	통신	2142.00	0.88	30.97	13.16	57300	030200	KT
10506	증권	144.00	0.42	-5.19	6.79	3610	030210	다올투자증권
10507	IT 서비스	-52.00	1.02	-0.96	-22.33	973	030350	드래곤플라이
10508	IT 서비스	408.00	2.06	52.00	11.31	29850	030520	한글과컴퓨터
10509	화학	72.00	0.48	-6.30	2.28	6080	030530	원익홀딩스
10510	증권	454.00	0.48	8.10	10.29	8370	030610	교보증권
10511		389.00	0.60	5.77	14.53	6330	030720	동원수산
10512	출판·매체복제	278.00	0.72	30.83	2.38	8570	030960	양지사
10513	보험	277.00	0.57	13.78	1.52	42050	031210	서울보증보험
10514	통신	9.00	0.28	-28.45	0.61	1650	031310	아이즈비전
10515	유통	119.00	0.68	5.50	11.17	2990	031330	에스에이엠티
10516	유통	127.00	0.53	13.93	2.16	12680	031430	신세계인터내셔날
10517	일반서비스	1389.00	0.53	13.87	7.30	40100	031440	신세계푸드
10518	운송장비·부품	-90.00	0.44	-0.79	-15.70	1095	031510	오스템
10519	IT 서비스	-34.00	0.45	4.29	-9.25	661	031820	아이티센씨티에스
10520	유통	-164.00	0.36	-0.86	-24.15	1023	031860	디에이치엑스컴퍼니
10521	기계·장비	725.00	1.83	8.22	14.49	36550	031980	피에스케이홀딩스
10522	섬유·의류	-95.00	0.27	-14.01	-1.90	1331	032080	아즈텍WB
10523	유통	1072.00	0.53	4.40	12.00	18880	032190	다우데이타
10524	운송·창고	76.00	0.39	20.38	1.96	1549	032280	삼일
10525	제약	348.00	2.33	43.82	5.42	15250	032300	한국파마
10526	일반서비스	-309.00	4.10	-11.12	-30.92	17020	032350	롯데관광개발
10527	전기·전자	-144.00	3.63	-13.51	-16.31	13090	032500	케이엠더블유
10528	전기·전자	35.00	1.00	18.44	2.34	6140	032540	TJ미디어
10529	금속	324.00	0.28	6.36	5.93	6110	032560	황금에스티
10530	전기·전자	-67.00	0.84	-18.06	-4.53	1210	032580	피델릭스
10531	IT 서비스	47.00	1.93	-130.50	9.75	3915	032620	유비케어
10532	통신	380.00	0.73	16.93	7.75	14530	032640	LG유플러스
10533	전기·전자	290.00	0.39	4.63	9.74	4635	032750	삼진
10534	유통	-58.00	1.07	15.12	-24.13	1089	032790	엠젠솔루션
10535	오락·문화	-24.00	0.43	-2.76	-2.52	577	032800	판타지오
10536	전기·전자	-23.00	7.01	-220.23	-13.79	4845	032820	우리기술
10537	보험	3176.00	0.77	12.04	8.44	126800	032830	삼성생명
10538	IT 서비스	93.00	1.17	11.24	8.86	5250	032850	비트컴퓨터
10539	일반서비스	61.00	0.85	19.64	4.57	1198	032860	더라미
10540	유통	177.00	0.54	7.00	4.73	8130	032940	원익
10541	전기·전자	134.00	0.65	57.71	3.36	10850	032960	동일기연
10542	유통	-28.00	0.67	-1.53	-25.85	302	032980	바이온
10543	화학	15.00	0.51	7.82	3.51	907	033050	제이엠아이
10544	전기·전자	4976.00	3.39	8.35	49.72	41550	033100	제룡전기
10545	IT 서비스	-10.00	0.68	15.69	-1.73	1600	033130	디지틀조선
10546	전기·전자	18.00	0.50	-6.53	0.45	7950	033160	엠케이전자
10547	전기·전자	-129.00	0.86	-1.17	-71.31	695	033170	시그네틱스
10548	전기·전자	-314.00	0.28	-2.75	-6.76	5310	033180	KH 필룩스
10549	전기·전자	-138.00	0.56	-26.70	-2.82	3685	033200	모아텍
10550	IT 서비스	-67.00	1.19	-11.89	-15.59	2175	033230	인성정보
10551	전기·전자	232.00	0.84	20.93	5.10	15700	033240	자화전자
10552	운송장비·부품	75.00	0.99	6.30	24.02	1197	033250	체시스
10553	제약	1989.00	0.80	10.61	8.27	21100	033270	유나이티드제약
10554	유통	63.00	0.35	7.39	4.02	2285	033290	코웰패션
10555	전기·전자	-38.00	0.61	26.39	-4.45	2190	033310	엠투엔
10556	유통	185.00	0.97	56.29	12.97	5460	033320	제이씨현시스템
10557	섬유·의류	-24.00	2.70	394.00	-16.62	1576	033340	좋은사람들
10558	화학	301.00	3.44	18.41	17.35	24150	033500	동성화인텍
10559	운송장비·부품	805.00	0.28	3.87	19.27	4695	033530	SJG세종
10560	기계·장비	-64.00	0.48	29.16	-9.60	1312	033540	파라텍
10561	전기·전자	787.00	0.35	23.56	32.34	3275	033560	블루콤
10562	전기·전자	385.00	2.41	-4.26	32.42	11490	033640	네패스
10563	음식료·담배	2067.00	1.58	14.46	11.17	129800	033780	KT&G
10564	전기·전자	-123.00	1.65	-33.05	-6.36	4065	033790	피노
10565	오락·문화	8.00	0.54	18.89	2.54	718	033830	티비씨
10566	음식료·담배	392.00	0.39	4.76	7.76	8080	033920	무학
10567	기계·장비	-108.00	5.29	355.75	-3.65	61900	034020	두산에너빌리티
10568	오락·문화	-372.00	0.53	14.14	-3.06	25800	034120	SBS
10569	전기·전자	-525.00	0.72	-1.75	-16.40	9410	034220	LG디스플레이
10570	오락·문화	339.00	0.87	19.14	7.57	15750	034230	파라다이스
10571	일반서비스	215.00	0.61	10.17	4.24	12900	034310	NICE
10572	전기·가스	4405.00	0.49	5.89	8.85	25950	034590	인천도시가스
10573	금융	32149.00	0.55	-11.66	36.06	205500	034730	SK
10574	금융	152.00	0.34	45.87	2.78	7890	034810	해성산업
10575	금융	34.00	0.31	-19.43	3.59	1263	034830	한국토지신탁
10576	제약	-66.00	1.03	-3.35	-27.06	1039	034940	조아제약
10577	일반서비스	906.00	3.71	18.44	14.65	99200	034950	한국기업평가
10578	일반서비스	-471.00	0.63	5.85	-16.02	8010	035000	HS애드
10579	유통	-612.00	0.39	-5.24	-6.80	14600	035080	그래디언트
10580	화학	627.00	1.32	5.59	21.20	15400	035150	백산
10581	화학	14.00	0.79	17.84	1.44	3515	035200	프럼파스트
10582	오락·문화	349.00	1.00	8.96	7.85	19130	035250	강원랜드
10583	오락·문화	1.00	1.49	405.00	0.49	405	035290	골드앤에스
10584	IT 서비스	2681.00	1.52	21.20	6.55	252500	035420	NAVER
10585	전기·전자	25.00	0.68	4.54	3.07	2185	035460	기산텔레콤
10586	IT 서비스	615.00	0.65	9.22	9.15	18250	035510	신세계 I&C
10587	IT 서비스	511.00	0.60	7.30	11.83	10790	035600	KG이니시스
10588	일반서비스	-319.00	0.51	3.06	-17.23	4130	035610	솔본
10589	오락·문화	7.00	0.55	-7.43	3.08	513	035620	바른손이앤에이
10590	IT 서비스	387.00	2.62	482.26	6.70	59800	035720	카카오
10591	오락·문화	-2834.00	0.52	-3.14	-9.01	72000	035760	CJ ENM
10592	음식료·담배	90.00	0.40	15.73	3.49	4105	035810	이지홀딩스
10593	건설	73.00	0.42	2.71	6.87	1890	035890	서희건설
10594	오락·문화	1952.00	5.23	26.25	54.89	72200	035900	JYP Ent.
10595	오락·문화	-255.00	0.89	-12.44	-19.75	4715	036000	예림당
10596	전기·전자	69.00	0.68	-12.49	3.42	5470	036010	아비코전자
10597	유통	401.00	0.96	12.77	7.78	5120	036030	케이티알파
10598	기계·장비	7.00	0.73	107.00	2.90	749	036090	위지트
10599	IT 서비스	11.00	2.88	30.96	6.10	2415	036120	서울평가정보
10600	전기·전자	90.00	0.45	10.32	4.54	929	036170	에이치엠넥스
10601	유통	-11.00	1.74	-4.12	-13.18	577	036180	지더블유바이텍
10602	건설	662.00	0.53	4.83	4.43	32200	036190	금화피에스시
10603	기계·장비	135.00	0.83	12.45	7.23	6310	036200	유니셈
10604	오락·문화	-1502.00	1.94	-3.31	-126.65	11420	036420	콘텐트리중앙
10605	전기·가스	3981.00	0.37	3.53	13.43	43850	036460	한국가스공사
10606	제약	-466.00	0.89	-17.62	-4.88	8210	036480	대성미생물
10607	금융	1601.00	0.72	6.33	8.42	55500	036530	SNT홀딩스
10608	전기·전자	-35.00	1.07	24.88	-4.72	3235	036540	SFA반도체
10609	기계·장비	1219.00	0.41	10.22	4.69	12460	036560	KZ정밀
10610	IT 서비스	1723.00	1.18	48.24	4.97	207000	036570	엔씨소프트
10611	음식료·담배	32.00	0.68	-1.51	3.20	2900	036580	팜스코
10612	유통	316.00	5.27	20.19	30.74	6380	036620	감성코퍼레이션
10613	건설	-1.00	0.80	-7.03	-0.07	5370	036630	세종텔레콤
10614	화학	197.00	0.74	6.04	10.57	5580	036640	HRS
10615	화학	1306.00	0.66	5.48	13.08	7160	036670	삼양케이씨아이
10616	전기·전자	-176.00	1.81	-2.73	-46.61	2885	036690	코맥스
10617	일반서비스	-536.00	2.93	-1.12	-769.21	1694	036710	심텍홀딩스
10618	통신	850.00	0.60	5.86	9.64	22450	036800	나이스정보통신
10619	전기·전자	1.00	1.74	303.79	0.03	20050	036810	에프에스티
10620	일반서비스	551.00	0.68	15.27	3.54	42800	036830	솔브레인홀딩스
10621	기계·장비	294.00	0.88	11.72	10.01	10920	036890	진성티이씨
10622	기계·장비	586.00	2.41	14.07	19.32	31450	036930	주성엔지니어링
10623	전기·전자	175.00	0.53	3.46	13.31	2775	037030	파워넷
10624	전기·전자	-839.00	2.24	-11.08	-18.05	9300	037070	파세코
